price,date_sold,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,suburb_ranking
1200000,2016-05-27 00:00:00,Rouse Hill,3,4,2,880,House,7965,45812,10.638,-33.67757,150.91278,45,1.77,155.2,34.5,421.0
820000,2016-05-27 00:00:00,Mount Druitt,1,3,1,651,House,16726,26000,6.256,-33.76791,150.8136,48,1.77,155.2,38.24,283.0
773500,2016-05-27 00:00:00,Riverstone,1,3,1,1012,House,7247,36764,22.465,-33.66886,150.85969,28,1.77,155.2,39.07,497.0
700000,2016-05-27 00:00:00,Ingleburn,1,4,1,645,House,15039,33124,12.454,-34.0051,150.8581,41,1.77,155.2,36.04,404.0
576000,2016-05-27 00:00:00,South Penrith,1,4,1,645,House,11790,37024,5.06,-33.7734,150.69863,50,1.77,155.2,48.41,332.0
1785000,2016-05-28 00:00:00,Putney,1,3,1,670,House,4107,44876,1.508,-33.8268,151.10602,35,1.77,155.2,10.51,224.0
1650000,2016-05-28 00:00:00,Eastwood,2,3,1,556,House,17865,30368,5.194,-33.78849,151.08514,75,1.77,155.2,14.34,184.0
1633000,2016-05-28 00:00:00,East Killara,3,4,2,864,House,2978,38428,3.19,-33.75738,151.18183,78,1.77,155.2,12.23,288.0
1620000,2016-05-28 00:00:00,Narraweena,2,4,1,613,House,6608,34008,1.776,-33.75,151.27239,83,1.77,155.2,14.02,223.0
1265000,2016-05-28 00:00:00,Eastwood,1,5,1,664,House,17865,30368,5.194,-33.78849,151.08514,75,1.77,155.2,14.34,184.0
1070000,2016-05-28 00:00:00,Fairfield Heights,3,6,1,758,House,7517,20696,1.474,-33.86713,150.94148,34,1.77,155.2,24.84,500.0
2650000,2016-05-30 00:00:00,Tempe,2,3,4,436,House,3556,41600,1.854,-33.92488,151.16476,12,1.77,155.2,7.83,302.0
1855000,2016-05-30 00:00:00,Russell Lea,2,4,1,443,House,5001,47684,1.02,-33.85841,151.14202,20,1.77,155.2,6.33,470.0
1650000,2016-05-30 00:00:00,Darlinghurst,2,5,0,117,House,11320,66820,0.857,-33.8794,151.22078,50,1.77,155.2,1.87,35.0
838500,2016-05-30 00:00:00,Rouse Hill,2,3,1,300,House,7965,45812,10.638,-33.67757,150.91278,45,1.77,155.2,34.5,421.0
695000,2016-05-30 00:00:00,Ingleburn,2,5,1,556,House,15039,33124,12.454,-34.0051,150.8581,41,1.77,155.2,36.04,404.0
350000,2016-05-30 00:00:00,Darlinghurst,1,0,0,29,Apartment / Unit / Flat,11320,66820,0.857,-33.8794,151.22078,50,1.77,155.2,1.87,35.0
955000,2016-05-31 00:00:00,Rouse Hill,2,5,2,571,House,7965,45812,10.638,-33.67757,150.91278,45,1.77,155.2,34.5,421.0
440000,2016-05-31 00:00:00,Ingleburn,1,3,1,92,Villa,15039,33124,12.454,-34.0051,150.8581,41,1.77,155.2,36.04,404.0
935000,2016-06-14 00:00:00,Woodcroft,3,5,2,500,House,6440,40768,1.693,-33.75523,150.88065,38,1.75,159.3,32.83,462.0
4000000,2016-06-15 00:00:00,Lane Cove North,1,3,2,1163,House,11436,57408,2.363,-33.8057,151.16111,56,1.75,159.3,7.99,101.0
2650000,2016-06-15 00:00:00,Bondi,2,4,2,400,House,10045,57356,0.865,-33.89314,151.26703,61,1.75,159.3,6.13,149.0
2000000,2016-06-15 00:00:00,Lane Cove North,1,2,2,556,House,11436,57408,2.363,-33.8057,151.16111,56,1.75,159.3,7.99,101.0
605000,2016-06-15 00:00:00,Casula,1,3,1,665,House,15662,30368,7.072,-33.95198,150.89671,44,1.75,159.3,30.52,333.0
649000,2016-06-16 00:00:00,North Strathfield,2,2,1,98,Apartment / Unit / Flat,4767,42952,1.036,-33.85783,151.08877,23,1.75,159.3,11.24,146.0
1280000,2016-06-17 00:00:00,Lewisham,1,3,0,164,House,3164,48204,0.642,-33.8953,151.14668,25,1.75,159.3,6.74,228.0
1240000,2016-06-17 00:00:00,Eastlakes,2,3,1,183,House,6912,25740,2.003,-33.93108,151.21145,18,1.75,159.3,7.32,366.0
675000,2016-06-17 00:00:00,Casula,2,4,2,311,Duplex,15662,30368,7.072,-33.95198,150.89671,44,1.75,159.3,30.52,333.0
3250000,2016-06-18 00:00:00,Chiswick,2,3,2,644,House,2926,65676,0.514,-33.84987,151.13772,15,1.75,159.3,6.89,412.0
2320000,2016-06-18 00:00:00,Chiswick,3,4,3,455,House,2926,65676,0.514,-33.84987,151.13772,15,1.75,159.3,6.89,412.0
1795000,2016-06-18 00:00:00,West Pymble,2,4,2,923,House,5298,48672,3.684,-33.76365,151.12999,80,1.75,159.3,13.47,93.0
1550000,2016-06-18 00:00:00,Paddington,1,2,0,89,House,12911,73944,1.627,-33.88334,151.22781,53,1.75,159.3,2.61,16.0
905000,2016-06-18 00:00:00,Peakhurst,1,2,1,645,House,10539,31876,3.707,-33.96181,151.05799,48,1.75,159.3,17.67,252.0
850000,2016-06-18 00:00:00,Como,2,4,4,556,House,3977,49296,1.598,-34.00258,151.0648,42,1.75,159.3,20.31,68.0
1850000,2016-06-19 00:00:00,Botany,3,4,2,451,House,10817,46800,3.211,-33.94907,151.19881,6,1.75,159.3,9.37,374.0
865000,2016-06-20 00:00:00,Mount Pritchard,2,5,2,783,House,9955,24128,3.094,-33.90435,150.90114,46,1.75,159.3,28.89,498.0
682000,2016-06-20 00:00:00,Doonside,2,3,2,450,House,13451,27612,5.958,-33.76242,150.87007,44,1.75,159.3,33.46,398.0
700000,2016-06-21 00:00:00,Casula,1,3,3,557,House,15662,30368,7.072,-33.95198,150.89671,44,1.75,159.3,30.52,333.0
400000,2016-06-21 00:00:00,Ingleburn,1,2,1,3016,Villa,15039,33124,12.454,-34.0051,150.8581,41,1.75,159.3,36.04,404.0
2050000,2016-06-22 00:00:00,Camperdown,2,3,1,236,House,10341,46228,1.517,-33.88889,151.18298,36,1.75,159.3,3.63,182.0
1467000,2016-06-22 00:00:00,Lewisham,3,4,4,482,House,3164,48204,0.642,-33.8953,151.14668,25,1.75,159.3,6.74,228.0
2000000,2016-06-23 00:00:00,Terrey Hills,4,4,2,790,House,3041,42484,8.447,-33.69099,151.21565,167,1.75,159.3,19.32,126.0
716500,2016-06-23 00:00:00,Narellan Vale,2,4,3,792,House,7193,40352,2.481,-34.05177,150.74372,98,1.75,159.3,47.8,558.0
5500000,2016-06-24 00:00:00,Westmead,1,3,1,1347,House,16309,40040,2.945,-33.80918,150.98696,41,1.75,159.3,21.55,214.0
730500,2016-06-24 00:00:00,Narellan Vale,3,4,2,550,House,7193,40352,2.481,-34.05177,150.74372,98,1.75,159.3,47.8,558.0
717000,2016-06-24 00:00:00,Ingleburn,2,4,2,603,House,15039,33124,12.454,-34.0051,150.8581,41,1.75,159.3,36.04,404.0
710621,2016-06-24 00:00:00,Ingleburn,2,4,2,649,House,15039,33124,12.454,-34.0051,150.8581,41,1.75,159.3,36.04,404.0
485000,2016-06-24 00:00:00,Ingleburn,1,2,1,162,Townhouse,15039,33124,12.454,-34.0051,150.8581,41,1.75,159.3,36.04,404.0
1915000,2016-06-25 00:00:00,West Pymble,1,5,2,923,House,5298,48672,3.684,-33.76365,151.12999,80,1.75,159.3,13.47,93.0
1572000,2016-06-25 00:00:00,Paddington,1,2,0,120,Terrace,12911,73944,1.627,-33.88334,151.22781,53,1.75,159.3,2.61,16.0
1060000,2016-06-25 00:00:00,Carlton,1,3,1,372,House,10722,32656,2.065,-33.97075,151.1214,36,1.75,159.3,14.29,133.0
850000,2016-06-25 00:00:00,Casula,2,4,2,450,House,15662,30368,7.072,-33.95198,150.89671,44,1.75,159.3,30.52,333.0
773500,2016-06-25 00:00:00,Edensor Park,1,3,1,572,House,9772,25376,3.096,-33.87884,150.87759,56,1.75,159.3,30.78,472.0
740000,2016-06-25 00:00:00,Ingleburn,1,3,1,1058,House,15039,33124,12.454,-34.0051,150.8581,41,1.75,159.3,36.04,404.0
635000,2016-06-25 00:00:00,Fairfield Heights,1,3,1,314,House,7517,20696,1.474,-33.86713,150.94148,34,1.75,159.3,24.84,500.0
377500,2016-06-25 00:00:00,Wiley Park,1,2,1,75,Apartment / Unit / Flat,10126,23036,1.362,-33.9234,151.06765,39,1.75,159.3,14.66,327.0
1305000,2016-06-27 00:00:00,Paddington,1,1,0,70,House,12911,73944,1.627,-33.88334,151.22781,53,1.75,159.3,2.61,16.0
840000,2016-06-28 00:00:00,Prestons,2,4,2,536,House,15313,36244,9.215,-33.94155,150.87334,28,1.75,159.3,32.26,551.0
680000,2016-06-28 00:00:00,Doonside,2,4,2,450,House,13451,27612,5.958,-33.76242,150.87007,44,1.75,159.3,33.46,398.0
610000,2016-06-28 00:00:00,South Penrith,1,4,1,594,House,11790,37024,5.06,-33.7734,150.69863,50,1.75,159.3,48.41,332.0
580000,2016-06-29 00:00:00,St Clair,1,3,1,736,House,19897,38896,7.204,-33.79794,150.78794,59,1.75,159.3,39.76,448.0
1538000,2016-07-13 00:00:00,Millers Point,1,2,0,124,House,1482,79300,0.251,-33.85966,151.20425,35,1.75,159.3,0.8,14.0
640000,2016-07-13 00:00:00,St Clair,1,3,6,574,House,19897,38896,7.204,-33.79794,150.78794,59,1.75,159.3,39.76,448.0
645000,2016-07-14 00:00:00,Narellan Vale,2,4,2,561,House,7193,40352,2.481,-34.05177,150.74372,98,1.75,159.3,47.8,558.0
598000,2016-07-14 00:00:00,Spring Farm,2,3,2,450,House,4307,53196,6.357,-34.06839,150.72519,94,1.75,159.3,50.15,512.0
2440000,2016-07-15 00:00:00,South Hurstville,6,5,2,525,House,5147,30784,1.042,-33.97767,151.10598,37,1.75,159.3,15.75,179.0
570000,2016-07-15 00:00:00,Woodcroft,2,3,1,202,Duplex,6440,40768,1.693,-33.75523,150.88065,38,1.75,159.3,32.83,462.0
498500,2016-07-15 00:00:00,Chipping Norton,2,2,1,106,Apartment / Unit / Flat,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,384.0
1610000,2016-07-16 00:00:00,East Lindfield,3,4,2,868,House,3711,47788,2.331,-33.76741,151.18832,107,1.75,159.3,11.02,131.0
1308000,2016-07-16 00:00:00,Camperdown,1,2,0,114,House,10341,46228,1.517,-33.88889,151.18298,36,1.75,159.3,3.63,182.0
1186000,2016-07-16 00:00:00,Carlton,1,3,2,417,House,10722,32656,2.065,-33.97075,151.1214,36,1.75,159.3,14.29,133.0
777500,2016-07-16 00:00:00,Prestons,2,4,2,459,House,15313,36244,9.215,-33.94155,150.87334,28,1.75,159.3,32.26,551.0
695000,2016-07-16 00:00:00,St Leonards,1,1,0,55,Apartment / Unit / Flat,5495,72072,0.801,-33.82233,151.19286,85,1.75,159.3,5.0,23.0
640000,2016-07-16 00:00:00,Camperdown,1,0,1,57,Studio,10341,46228,1.517,-33.88889,151.18298,36,1.75,159.3,3.63,182.0
570000,2016-07-16 00:00:00,South Penrith,1,3,0,790,House,11790,37024,5.06,-33.7734,150.69863,50,1.75,159.3,48.41,332.0
2100000,2016-07-18 00:00:00,Chipping Norton,4,9,9,1694,House,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,384.0
1060000,2016-07-18 00:00:00,Peakhurst,4,4,1,341,Duplex,10539,31876,3.707,-33.96181,151.05799,48,1.75,159.3,17.67,252.0
750000,2016-07-18 00:00:00,Edensor Park,1,3,1,707,House,9772,25376,3.096,-33.87884,150.87759,56,1.75,159.3,30.78,472.0
1000000,2016-07-19 00:00:00,Chipping Norton,2,4,3,600,House,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,384.0
560000,2016-07-19 00:00:00,South Penrith,1,3,2,626,House,11790,37024,5.06,-33.7734,150.69863,50,1.75,159.3,48.41,332.0
520000,2016-07-19 00:00:00,Narellan Vale,1,3,2,555,House,7193,40352,2.481,-34.05177,150.74372,98,1.75,159.3,47.8,558.0
943000,2016-07-20 00:00:00,Chipping Norton,2,4,6,746,House,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,384.0
850000,2016-07-20 00:00:00,Glendenning,3,6,3,517,House,5131,37960,3.572,-33.74778,150.8557,32,1.75,159.3,35.29,548.0
749000,2016-07-20 00:00:00,Macquarie Park,1,1,1,85,Apartment / Unit / Flat,8144,34216,6.763,-33.7788,151.12627,55,1.75,159.3,12.32,118.0
721000,2016-07-20 00:00:00,St Clair,3,4,1,629,House,19897,38896,7.204,-33.79794,150.78794,59,1.75,159.3,39.76,448.0
693000,2016-07-20 00:00:00,Glendenning,2,4,3,552,House,5131,37960,3.572,-33.74778,150.8557,32,1.75,159.3,35.29,548.0
2115000,2016-07-21 00:00:00,Woollahra,2,3,2,227,House,7405,71500,1.231,-33.88581,151.24417,45,1.75,159.3,3.91,12.0
1902500,2016-07-21 00:00:00,Rozelle,2,3,1,133,House,8725,75764,1.834,-33.86465,151.17428,17,1.75,159.3,3.3,110.0
1000000,2016-07-21 00:00:00,Chipping Norton,3,4,2,669,House,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,384.0
447000,2016-07-21 00:00:00,Lethbridge Park,1,3,1,575,House,4752,24596,1.624,-33.73806,150.80064,45,1.75,159.3,40.43,531.0
6850000,2016-07-22 00:00:00,Woollahra,5,4,2,456,House,7405,71500,1.231,-33.88581,151.24417,45,1.75,159.3,3.91,12.0
3000000,2016-07-22 00:00:00,Paddington,3,3,2,177,House,12911,73944,1.627,-33.88334,151.22781,53,1.75,159.3,2.61,16.0
1670000,2016-07-22 00:00:00,Camperdown,1,3,0,196,House,10341,46228,1.517,-33.88889,151.18298,36,1.75,159.3,3.63,182.0
1050000,2016-07-22 00:00:00,Chipping Norton,2,3,3,850,House,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,384.0
1050000,2016-07-22 00:00:00,Chipping Norton,3,5,4,847,House,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,384.0
950000,2016-07-22 00:00:00,Berowra,1,3,2,841,House,4721,44200,8.297,-33.62806,151.15004,194,1.75,159.3,26.88,173.0
833000,2016-07-22 00:00:00,Chipping Norton,1,3,2,679,House,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,384.0
2800000,2016-07-23 00:00:00,Woollahra,2,3,1,323,House,7405,71500,1.231,-33.88581,151.24417,45,1.75,159.3,3.91,12.0
1137000,2016-07-23 00:00:00,Peakhurst,2,5,2,860,House,10539,31876,3.707,-33.96181,151.05799,48,1.75,159.3,17.67,252.0
1367000,2016-07-26 00:00:00,La Perouse,1,2,3,288,House,399,33124,1.755,-33.99151,151.24014,50,1.75,159.3,14.29,89.0
980000,2016-07-26 00:00:00,Berowra,3,3,3,917,House,4721,44200,8.297,-33.62806,151.15004,194,1.75,159.3,26.88,173.0
880000,2016-07-26 00:00:00,Woodcroft,3,5,2,798,House,6440,40768,1.693,-33.75523,150.88065,38,1.75,159.3,32.83,462.0
659000,2016-07-26 00:00:00,Narellan Vale,2,4,1,523,House,7193,40352,2.481,-34.05177,150.74372,98,1.75,159.3,47.8,558.0
2100000,2016-07-27 00:00:00,Camperdown,3,3,2,385,House,10341,46228,1.517,-33.88889,151.18298,36,1.75,159.3,3.63,182.0
905000,2016-07-27 00:00:00,Chipping Norton,2,4,1,740,House,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,384.0
685000,2016-07-27 00:00:00,Spring Farm,2,4,2,413,House,4307,53196,6.357,-34.06839,150.72519,94,1.75,159.3,50.15,512.0
1560000,2016-07-28 00:00:00,Rozelle,1,2,0,208,House,8725,75764,1.834,-33.86465,151.17428,17,1.75,159.3,3.3,110.0
640000,2016-07-28 00:00:00,Doonside,1,3,1,609,House,13451,27612,5.958,-33.76242,150.87007,44,1.75,159.3,33.46,398.0
580000,2016-07-28 00:00:00,St Clair,1,3,2,627,House,19897,38896,7.204,-33.79794,150.78794,59,1.75,159.3,39.76,448.0
1500000,2016-07-29 00:00:00,Lane Cove North,1,3,1,726,House,11436,57408,2.363,-33.8057,151.16111,56,1.75,159.3,7.99,101.0
1357500,2016-07-29 00:00:00,Rozelle,1,2,1,133,House,8725,75764,1.834,-33.86465,151.17428,17,1.75,159.3,3.3,110.0
500000,2016-07-29 00:00:00,Chipping Norton,2,2,1,100,Apartment / Unit / Flat,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,384.0
2275000,2016-07-30 00:00:00,Paddington,2,3,1,127,House,12911,73944,1.627,-33.88334,151.22781,53,1.75,159.3,2.61,16.0
1915000,2016-07-30 00:00:00,Rozelle,1,3,2,304,House,8725,75764,1.834,-33.86465,151.17428,17,1.75,159.3,3.3,110.0
1727000,2016-07-30 00:00:00,Lilyfield,1,3,0,304,House,7616,58916,2.159,-33.87113,151.16107,37,1.75,159.3,4.57,123.0
1640000,2016-07-30 00:00:00,Peakhurst,2,4,3,735,House,10539,31876,3.707,-33.96181,151.05799,48,1.75,159.3,17.67,252.0
1600000,2016-07-30 00:00:00,Collaroy Plateau,2,3,1,600,House,4767,45500,1.22,-33.73128,151.28955,96,1.75,159.3,16.58,248.0
1590000,2016-07-30 00:00:00,Rozelle,2,3,1,139,Terrace,8725,75764,1.834,-33.86465,151.17428,17,1.75,159.3,3.3,110.0
1560000,2016-07-30 00:00:00,Collaroy Plateau,2,4,2,490,House,4767,45500,1.22,-33.73128,151.28955,96,1.75,159.3,16.58,248.0
1403000,2016-07-30 00:00:00,Collaroy Plateau,1,3,1,417,House,4767,45500,1.22,-33.73128,151.28955,96,1.75,159.3,16.58,248.0
745000,2016-07-30 00:00:00,Carlton,2,3,2,169,Apartment / Unit / Flat,10722,32656,2.065,-33.97075,151.1214,36,1.75,159.3,14.29,133.0
2305000,2016-08-13 00:00:00,Beverly Hills,4,5,2,639,House,10156,30628,2.983,-33.94831,151.07815,49,1.52,159.3,15.28,285.0
1755000,2016-08-13 00:00:00,Collaroy Plateau,1,4,2,1688,House,4767,45500,1.22,-33.73128,151.28955,96,1.52,159.3,16.58,248.0
1646000,2016-08-13 00:00:00,Collaroy Plateau,2,5,2,600,House,4767,45500,1.22,-33.73128,151.28955,96,1.52,159.3,16.58,248.0
1565000,2016-08-13 00:00:00,Lilyfield,1,2,2,303,House,7616,58916,2.159,-33.87113,151.16107,37,1.52,159.3,4.57,123.0
1560000,2016-08-13 00:00:00,Carlton,3,4,2,519,House,10722,32656,2.065,-33.97075,151.1214,36,1.52,159.3,14.29,133.0
815000,2016-08-13 00:00:00,Peakhurst,1,3,2,518,House,10539,31876,3.707,-33.96181,151.05799,48,1.52,159.3,17.67,252.0
2000000,2016-08-14 00:00:00,Lilyfield,3,4,1,185,House,7616,58916,2.159,-33.87113,151.16107,37,1.52,159.3,4.57,123.0
795000,2016-08-15 00:00:00,Riverstone,1,2,3,1012,House,7247,36764,22.465,-33.66886,150.85969,28,1.52,159.3,39.07,497.0
740000,2016-08-15 00:00:00,Mount Annan,2,4,2,588,House,11703,43680,10.226,-34.06403,150.76318,115,1.52,159.3,46.81,395.0
1780000,2016-08-16 00:00:00,Church Point,3,4,2,1410,House,997,54132,0.721,-33.65154,151.28137,73,1.52,159.3,24.6,154.0
950000,2016-08-16 00:00:00,Glen Alpine,4,5,2,1162,House,4559,41912,5.362,-34.08767,150.7719,121,1.52,159.3,47.41,566.0
883000,2016-08-16 00:00:00,St Clair,3,5,3,625,House,19897,38896,7.204,-33.79794,150.78794,59,1.52,159.3,39.76,448.0
850000,2016-08-16 00:00:00,St Clair,3,5,4,672,House,19897,38896,7.204,-33.79794,150.78794,59,1.52,159.3,39.76,448.0
820000,2016-08-16 00:00:00,Greystanes,2,3,2,556,House,22802,33800,8.969,-33.82378,150.93855,62,1.52,159.3,25.53,436.0
680000,2016-08-16 00:00:00,Mount Annan,2,4,1,619,House,11703,43680,10.226,-34.06403,150.76318,115,1.52,159.3,46.81,395.0
680000,2016-08-16 00:00:00,Doonside,1,4,1,555,House,13451,27612,5.958,-33.76242,150.87007,44,1.52,159.3,33.46,398.0
670000,2016-08-16 00:00:00,Mount Pritchard,2,4,1,689,House,9955,24128,3.094,-33.90435,150.90114,46,1.52,159.3,28.89,498.0
1545000,2016-08-17 00:00:00,Windsor Downs,3,6,6,4617,House,1179,43212,7.576,-33.65859,150.80821,31,1.52,159.3,43.7,537.0
860000,2016-08-17 00:00:00,Lidcombe,3,4,2,230,Townhouse,19627,27248,6.805,-33.86491,151.04789,28,1.52,159.3,14.99,375.0
750000,2016-08-17 00:00:00,Woodcroft,2,4,1,453,House,6440,40768,1.693,-33.75523,150.88065,38,1.52,159.3,32.83,462.0
585000,2016-08-17 00:00:00,Lethbridge Park,2,5,1,575,House,4752,24596,1.624,-33.73806,150.80064,45,1.52,159.3,40.43,531.0
655000,2016-08-18 00:00:00,Prestons,1,3,1,450,House,15313,36244,9.215,-33.94155,150.87334,28,1.52,159.3,32.26,551.0
1475000,2016-08-19 00:00:00,Church Point,2,4,2,1204,House,997,54132,0.721,-33.65154,151.28137,73,1.52,159.3,24.6,154.0
1365000,2016-08-19 00:00:00,Haberfield,1,3,1,404,House,6457,41652,2.383,-33.87968,151.1391,21,1.52,159.3,6.75,261.0
835000,2016-08-19 00:00:00,Georges Hall,1,3,1,556,House,9038,29640,3.323,-33.90761,150.98902,23,1.52,159.3,20.97,399.0
788000,2016-08-19 00:00:00,Prestons,2,4,2,463,House,15313,36244,9.215,-33.94155,150.87334,28,1.52,159.3,32.26,551.0
727000,2016-08-19 00:00:00,Rozelle,1,1,1,67,Apartment / Unit / Flat,8725,75764,1.834,-33.86465,151.17428,17,1.52,159.3,3.3,110.0
646000,2016-08-19 00:00:00,Rooty Hill,1,3,3,556,House,14704,33176,6.808,-33.77213,150.845,43,1.52,159.3,35.32,408.0
585000,2016-08-19 00:00:00,Chipping Norton,2,3,1,158,Townhouse,9001,35880,7.133,-33.91492,150.95681,9,1.52,159.3,24.05,384.0
510000,2016-08-19 00:00:00,Chipping Norton,1,2,1,104,Apartment / Unit / Flat,9001,35880,7.133,-33.91492,150.95681,9,1.52,159.3,24.05,384.0
3720000,2016-08-20 00:00:00,Woollahra,4,4,1,114,House,7405,71500,1.231,-33.88581,151.24417,45,1.52,159.3,3.91,12.0
2337000,2016-08-20 00:00:00,Collaroy Plateau,3,4,4,414,House,4767,45500,1.22,-33.73128,151.28955,96,1.52,159.3,16.58,248.0
1175000,2016-08-20 00:00:00,Collaroy Plateau,2,3,1,474,House,4767,45500,1.22,-33.73128,151.28955,96,1.52,159.3,16.58,248.0
927000,2016-08-20 00:00:00,Cecil Hills,2,4,2,629,House,7018,34944,6.218,-33.88752,150.84426,63,1.52,159.3,33.92,513.0
730000,2016-08-20 00:00:00,Prestons,2,4,2,488,House,15313,36244,9.215,-33.94155,150.87334,28,1.52,159.3,32.26,551.0
627500,2016-08-20 00:00:00,Prestons,2,3,2,334,House,15313,36244,9.215,-33.94155,150.87334,28,1.52,159.3,32.26,551.0
600000,2016-08-20 00:00:00,Edensor Park,1,3,2,550,House,9772,25376,3.096,-33.87884,150.87759,56,1.52,159.3,30.78,472.0
2620000,2016-08-22 00:00:00,Wentworthville,2,4,4,575,Apartment / Unit / Flat,11318,34320,3.101,-33.80641,150.96973,26,1.52,159.3,23.17,276.0
1100000,2016-08-22 00:00:00,Fairfield Heights,1,3,1,769,House,7517,20696,1.474,-33.86713,150.94148,34,1.52,159.3,24.84,500.0
998000,2016-08-22 00:00:00,Chipping Norton,2,5,2,849,House,9001,35880,7.133,-33.91492,150.95681,9,1.52,159.3,24.05,384.0
940000,2016-08-22 00:00:00,Berowra,1,3,1,700,House,4721,44200,8.297,-33.62806,151.15004,194,1.52,159.3,26.88,173.0
690000,2016-08-22 00:00:00,Chiswick,1,1,1,85,Apartment / Unit / Flat,2926,65676,0.514,-33.84987,151.13772,15,1.52,159.3,6.89,412.0
1630000,2016-08-23 00:00:00,Lidcombe,3,5,4,600,House,19627,27248,6.805,-33.86491,151.04789,28,1.52,159.3,14.99,375.0
880000,2016-08-23 00:00:00,Lidcombe,2,3,1,288,House,19627,27248,6.805,-33.86491,151.04789,28,1.52,159.3,14.99,375.0
699000,2016-08-23 00:00:00,South Penrith,1,3,2,645,House,11790,37024,5.06,-33.7734,150.69863,50,1.52,159.3,48.41,332.0
1131000,2016-08-24 00:00:00,Wentworthville,3,4,2,420,Duplex,11318,34320,3.101,-33.80641,150.96973,26,1.52,159.3,23.17,276.0
645500,2016-08-24 00:00:00,South Penrith,1,3,1,556,House,11790,37024,5.06,-33.7734,150.69863,50,1.52,159.3,48.41,332.0
2160000,2016-08-25 00:00:00,Taren Point,4,4,5,1057,House,1734,36296,1.359,-34.01833,151.12465,8,1.52,159.3,18.73,187.0
1550000,2016-08-25 00:00:00,Narraweena,3,5,1,556,House,6608,34008,1.776,-33.75,151.27239,83,1.52,159.3,14.02,223.0
1480000,2016-08-25 00:00:00,Rozelle,2,2,0,108,House,8725,75764,1.834,-33.86465,151.17428,17,1.52,159.3,3.3,110.0
1280000,2016-08-25 00:00:00,Lurnea,1,3,1,1296,House,9311,22724,2.504,-33.93623,150.89729,34,1.52,159.3,29.97,511.0
560000,2016-08-25 00:00:00,Mount Annan,1,3,0,557,House,11703,43680,10.226,-34.06403,150.76318,115,1.52,159.3,46.81,395.0
930000,2016-08-26 00:00:00,Chipping Norton,2,4,2,670,House,9001,35880,7.133,-33.91492,150.95681,9,1.52,159.3,24.05,384.0
670000,2016-08-26 00:00:00,Rooty Hill,3,3,2,733,House,14704,33176,6.808,-33.77213,150.845,43,1.52,159.3,35.32,408.0
2051000,2016-08-27 00:00:00,Sans Souci,3,4,2,545,House,10304,37336,3.065,-33.99452,151.13524,3,1.52,159.3,15.92,317.0
1515000,2016-08-27 00:00:00,Como,2,4,3,530,House,3977,49296,1.598,-34.00258,151.0648,42,1.52,159.3,20.31,68.0
1150000,2016-08-27 00:00:00,Peakhurst,2,3,2,562,House,10539,31876,3.707,-33.96181,151.05799,48,1.52,159.3,17.67,252.0
1130000,2016-08-27 00:00:00,Como,1,3,2,550,House,3977,49296,1.598,-34.00258,151.0648,42,1.52,159.3,20.31,68.0
690500,2016-08-27 00:00:00,Doonside,1,4,2,565,House,13451,27612,5.958,-33.76242,150.87007,44,1.52,159.3,33.46,398.0
2000000,2016-08-28 00:00:00,Ramsgate Beach,3,4,2,900,House,1660,39624,0.403,-33.98256,151.14633,6,1.52,159.3,14.29,194.0
1700000,2016-08-29 00:00:00,Lilyfield,2,3,1,183,House,7616,58916,2.159,-33.87113,151.16107,37,1.52,159.3,4.57,123.0
1100000,2016-08-29 00:00:00,Colebee,3,4,2,621,House,1931,56368,3.476,-33.72449,150.85843,38,1.52,159.3,36.09,542.0
1030000,2016-08-29 00:00:00,Lidcombe,2,4,3,410,Semi-Detached,19627,27248,6.805,-33.86491,151.04789,28,1.52,159.3,14.99,375.0
720000,2016-08-29 00:00:00,Glen Alpine,3,4,2,860,House,4559,41912,5.362,-34.08767,150.7719,121,1.52,159.3,47.41,566.0
685000,2016-08-29 00:00:00,South Penrith,3,5,3,689,House,11790,37024,5.06,-33.7734,150.69863,50,1.52,159.3,48.41,332.0
426420,2016-08-29 00:00:00,Lethbridge Park,1,3,0,588,House,4752,24596,1.624,-33.73806,150.80064,45,1.52,159.3,40.43,531.0
1950000,2016-08-30 00:00:00,Rozelle,1,1,0,246,House,8725,75764,1.834,-33.86465,151.17428,17,1.52,159.3,3.3,110.0
1200000,2016-08-31 00:00:00,St Peters,1,2,0,228,House,3145,58968,1.73,-33.91594,151.17672,0,1.52,159.3,6.42,315.0
